vendor_id,vendor_name,parent_company_group,year,total_spend_inr,po_count,avg_po_value_inr,category_count,plant_count,spend_rank,cumulative_spend_pct,is_tail,tail_tier
0000013610,Bharat Instruments & Sons,IND-0000013610,2023,15488672.38,9,673420.54,1,4,237,99.36,True,Deep Tail
0000012601,Western Engineering Corporation,GRP-000,2023,15474306.52,16,309486.13,5,6,238,99.38,True,Deep Tail
0000013062,Precision Electricals,IND-0000013062,2023,14088964.9,7,587040.2,1,5,239,99.4,True,Deep Tail
0000013706,United Enterprises,IND-0000013706,2023,14012782.34,5,636944.65,1,3,240,99.42,True,Deep Tail
0000013107,Krishna Refractories & Sons,IND-0000013107,2023,13784778.84,13,353455.87,1,5,241,99.44,True,Deep Tail
0000013219,Maa Minerals India Pvt Ltd,IND-0000013219,2023,13782420.85,17,233600.35,1,4,242,99.46,True,Deep Tail
0000013024,Bharat Engineering,GRP-003,2023,13726541.65,27,159610.95,1,4,243,99.47,True,Deep Tail
0000015083,Universal Electricals Pvt Ltd,IND-0000015083,2023,13137413.3,7,656870.66,2,4,244,99.49,True,Deep Tail
0000013495,Ashok Corporation Pvt Ltd,IND-0000013495,2023,12956603.1,2,1439622.57,1,2,245,99.51,True,Deep Tail
0000012805,Bharat Instruments,IND-0000012805,2023,12747417.25,28,135610.82,2,5,246,99.52,True,Deep Tail
0000014741,National Minerals India Pvt Ltd,GRP-014,2023,12213607.52,9,436200.27,2,5,247,99.54,True,Deep Tail
0000012543,Bharat Heavy Electricals Ltd,IND-0000012543,2023,12136925.92,5,577948.85,1,4,248,99.56,True,Deep Tail
0000014341,Maa Lubricants,GRP-011,2023,11683760.71,23,126997.4,1,5,249,99.57,True,Deep Tail
0000014514,Shree Traders Pvt Ltd,IND-0000014514,2023,11040623.64,10,334564.35,1,4,250,99.59,True,Deep Tail
0000014020,Techno Marketing,GRP-010,2023,10737192.59,14,233417.23,3,5,251,99.6,True,Deep Tail
0000012620,Universal Packaging Industries,IND-0000012620,2023,10513988.44,3,1051398.84,1,2,252,99.61,True,Deep Tail
0000012579,Yokogawa India Ltd,IND-0000012579,2023,10357120.21,5,609242.37,1,3,253,99.63,True,Deep Tail
0000013407,Balaji Fabricators,IND-0000013407,2023,10241875.76,18,157567.32,1,3,254,99.64,True,Deep Tail
0000014755,Reliable Instruments Ltd,GRP-014,2023,10086572.11,7,347812.83,2,4,255,99.65,True,Deep Tail
0000013385,Universal Automation,GRP-006,2023,10020184.99,16,204493.57,4,6,256,99.67,True,Deep Tail
0000013642,Modern Agencies India Pvt Ltd,IND-0000013642,2023,9568380.47,1,1594730.08,1,1,257,99.68,True,Deep Tail
0000014263,Om Rubber,IND-0000014263,2023,8715425.19,8,348617.01,2,4,258,99.69,True,Deep Tail
0000012863,Northern Fabricators,IND-0000012863,2023,8500171.83,11,250005.05,1,3,259,99.7,True,Deep Tail
0000013888,New Equipments Pvt Ltd,IND-0000013888,2023,8290148.53,3,552676.57,1,3,260,99.71,True,Deep Tail
0000013728,Bharat Polymers & Sons,IND-0000013728,2023,8217173.22,7,265070.1,1,4,261,99.72,True,Deep Tail
0000013140,Bharat Automation,IND-0000013140,2023,7972244.28,16,153312.39,2,6,262,99.73,True,Deep Tail
0000013645,Prime Systems Pvt Ltd,GRP-008,2023,7791956.23,9,311678.25,2,5,263,99.74,True,Deep Tail
0000014283,United Minerals Industries,IND-0000014283,2023,7718660.51,11,192966.51,2,5,264,99.75,True,Deep Tail
0000014848,Northern Refractories,GRP-014,2023,6923661.17,3,865457.65,2,2,265,99.76,True,Deep Tail
0000014246,Sri Agencies,IND-0000014246,2023,6750724.59,4,562560.38,1,2,266,99.77,True,Deep Tail
0000012664,Techno Packaging,IND-0000012664,2023,6697746.23,1,3348873.12,1,1,267,99.78,True,Deep Tail
0000012769,Sri Chemicals & Co,IND-0000012769,2023,6624367.43,7,331218.37,1,4,268,99.79,True,Deep Tail
0000013712,Ashok Marketing Pvt Ltd,IND-0000013712,2023,6572487.47,6,298749.43,1,4,269,99.8,True,Deep Tail
0000013063,Laxmi Agencies,GRP-003,2023,6558767.9,15,139548.25,1,4,270,99.81,True,Deep Tail
0000013588,Eastern Safety Pvt Ltd,IND-0000013588,2023,6422002.33,2,583818.39,1,2,271,99.82,True,Deep Tail
0000014971,Sri Metals India Pvt Ltd,IND-0000014971,2023,6261786.57,8,184170.19,1,5,272,99.82,True,Deep Tail
0000012770,Om Polymers Industries,IND-0000012770,2023,6138994.22,7,236115.16,1,5,273,99.83,True,Deep Tail
0000014852,Shree Marketing Industries,IND-0000014852,2023,6111183.08,3,763897.88,1,2,274,99.84,True,Deep Tail
0000013368,Southern Industrial & Co,GRP-006,2023,5763975.42,11,130999.44,2,5,275,99.85,True,Deep Tail
0000014172,Hindustan Marketing & Co,IND-0000014172,2023,5715684.95,2,816526.42,1,2,276,99.85,True,Deep Tail
0000013101,Ganga Minerals Pvt Ltd,IND-0000013101,2023,5687134.98,3,406223.93,1,2,277,99.86,True,Deep Tail
0000015071,Vijay Fabricators Corporation,IND-0000015071,2023,5205407.28,2,1301351.82,2,2,278,99.87,True,Deep Tail
0000012537,Polycab India Ltd,IND-0000012537,2023,4371696.18,10,93014.81,2,4,279,99.87,True,Deep Tail
0000014938,Super Agencies & Co,GRP-015,2023,3893038.76,8,129767.96,2,3,280,99.88,True,Deep Tail
0000014125,Southern Bearings,IND-0000014125,2023,3870209.12,4,241888.07,1,3,281,99.88,True,Deep Tail
0000014360,Indo Lubricants,GRP-011,2023,3826893.37,12,85042.07,1,5,282,99.89,True,Deep Tail
0000013506,Perfect Packaging & Sons,GRP-007,2023,3807300.0,23,61408.06,2,5,283,99.89,True,Deep Tail
0000013776,Universal Lubricants Pvt Ltd,IND-0000013776,2023,3653239.06,7,140509.19,1,2,284,99.9,True,Deep Tail
0000013844,Deccan Traders,GRP-010,2023,3594082.45,7,156264.45,2,4,285,99.9,True,Deep Tail
0000014704,Ganga Lubricants,GRP-013,2023,3582119.2,3,447764.9,1,2,286,99.91,True,Deep Tail
0000012783,Indo Hydraulics Ltd,IND-0000012783,2023,3534108.92,3,294509.08,1,3,287,99.91,True,Deep Tail
0000013677,Modern Refractories,IND-0000013677,2023,3195105.15,5,122888.66,2,3,288,99.92,True,Deep Tail
0000012979,Hindustan Agencies Pvt Ltd,GRP-003,2023,3103210.6,5,134922.2,2,2,289,99.92,True,Deep Tail
0000013181,Hindustan Refractories,IND-0000013181,2023,3093098.52,2,386637.31,1,2,290,99.93,True,Deep Tail
0000014154,Amar Automation Ltd,GRP-011,2023,3021869.16,14,73704.13,2,5,291,99.93,True,Deep Tail
0000013772,Western Steel Industries,GRP-009,2023,2700942.09,6,142154.85,1,3,292,99.93,True,Deep Tail
0000012450,FLSmidth Pvt Ltd,FLSMIDTH GROUP,2023,2643613.23,3,440602.2,1,2,293,99.94,True,Deep Tail
0000013324,Western Corporation Ltd,GRP-006,2023,2592589.53,12,68226.04,4,6,294,99.94,True,Deep Tail
0000013452,Amar Lubricants,IND-0000013452,2023,2578825.28,6,122801.2,1,4,295,99.94,True,Deep Tail
0000012718,Shree Marketing & Sons,IND-0000012718,2023,2411992.19,8,92768.93,1,5,296,99.95,True,Deep Tail
0000012696,Deccan Alloys,IND-0000012696,2023,2305255.45,20,32468.39,1,7,297,99.95,True,Deep Tail
0000014543,Modern Alloys,IND-0000014543,2023,2132662.08,3,304666.01,1,3,298,99.95,True,Deep Tail
0000015023,Rajesh Automation,GRP-016,2023,2128600.37,3,163738.49,1,2,299,99.96,True,Deep Tail
0000013694,Rajesh Enterprises,IND-0000013694,2023,2070236.36,3,230026.26,1,3,300,99.96,True,Deep Tail
0000013071,Bharat Automation Ltd,IND-0000013071,2023,2031047.58,9,59736.69,1,4,301,99.96,True,Deep Tail
0000014661,Indo Traders Industries,IND-0000014661,2023,1980933.74,2,198093.37,1,2,302,99.96,True,Deep Tail
0000013977,New Electricals,IND-0000013977,2023,1787129.95,10,55847.81,1,4,303,99.97,True,Deep Tail
0000014866,Amar Agencies & Co,GRP-015,2023,1786836.5,7,85087.45,1,3,304,99.97,True,Deep Tail
0000013565,Northern Safety,IND-0000013565,2023,1355927.53,1,677963.76,1,1,305,99.97,True,Deep Tail
0000014542,Deccan Chemicals India Pvt Ltd,IND-0000014542,2023,1329187.32,4,102245.18,1,3,306,99.97,True,Deep Tail
0000012454,Sandvik AB,SANDVIK GROUP,2023,1301545.35,1,325386.34,1,1,307,99.97,True,Deep Tail
0000013273,Indo Traders Ltd,GRP-005,2023,1279482.23,10,38772.19,1,5,308,99.97,True,Deep Tail
0000014400,Vijay Alloys,IND-0000014400,2023,1207373.96,2,120737.4,2,2,309,99.98,True,Deep Tail
0000012706,Super Electricals & Co,IND-0000012706,2023,1177254.46,7,43602.02,1,6,310,99.98,True,Deep Tail
0000014827,Deccan Chemicals Corporation,IND-0000014827,2023,1007642.42,1,503821.21,1,1,311,99.98,True,Deep Tail
0000014790,Eastern Bearings India Pvt Ltd,IND-0000014790,2023,922093.91,5,70930.3,1,2,312,99.98,True,Deep Tail
0000014666,Southern Chemicals Ltd,GRP-013,2023,853269.3,2,94807.7,1,1,313,99.98,True,Deep Tail
0000013859,Northern Equipments Industries,IND-0000013859,2023,839996.78,15,19999.92,1,7,314,99.98,True,Deep Tail
0000013929,Maa Fabricators & Sons,IND-0000013929,2023,833170.37,4,52073.15,1,3,315,99.98,True,Deep Tail
0000013424,Modern Industrial & Co,IND-0000013424,2023,803501.47,2,114785.92,1,2,316,99.98,True,Deep Tail
0000014645,United Metals Corporation,IND-0000014645,2023,765672.64,1,255224.21,1,1,317,99.99,True,Deep Tail
0000012439,Metso Outotec Oyj,METSO GROUP,2023,755442.54,2,94430.32,1,1,318,99.99,True,Deep Tail
0000012476,Orica Ltd,IND-0000012476,2023,744166.34,5,74416.63,1,3,319,99.99,True,Deep Tail
0000013681,Eastern Industrial,IND-0000013681,2023,706779.72,2,100968.53,1,2,320,99.99,True,Deep Tail
0000013375,Ganesh Bearings Corporation,IND-0000013375,2023,689523.73,1,114920.62,1,1,321,99.99,True,Deep Tail
0000015006,Prime Packaging & Sons,GRP-015,2023,660013.92,11,18857.54,2,4,322,99.99,True,Deep Tail
0000012843,Continental Alloys Ltd,IND-0000012843,2023,649881.24,1,216627.08,1,1,323,99.99,True,Deep Tail
0000012743,Universal Instruments Corporation,IND-0000012743,2023,558120.5,11,17441.27,1,2,324,99.99,True,Deep Tail
0000014987,Ganesh Instruments,IND-0000014987,2023,539604.7,2,67450.59,1,1,325,99.99,True,Deep Tail
0000013144,Ashok Automation,IND-0000013144,2023,475389.44,4,25020.5,1,2,326,99.99,True,Deep Tail
0000012731,Techno Instruments Pvt Ltd,IND-0000012731,2023,465490.16,1,116372.54,1,1,327,99.99,True,Deep Tail
0000014913,Indo Hydraulics India Pvt Ltd,IND-0000014913,2023,459130.96,1,114782.74,1,1,328,99.99,True,Deep Tail
0000012981,Modern Electricals,GRP-003,2023,456090.03,4,41462.73,1,3,329,99.99,True,Deep Tail
0000013878,Vijay Enterprises Pvt Ltd,IND-0000013878,2023,304827.84,1,50804.64,1,1,330,100.0,True,Deep Tail
0000013175,Om Traders & Co,IND-0000013175,2023,300010.34,2,100003.45,1,1,331,100.0,True,Deep Tail
0000012868,National Instruments & Sons,IND-0000012868,2023,273731.94,4,30414.66,1,3,332,100.0,True,Deep Tail
0000013780,Southern Alloys India Pvt Ltd,IND-0000013780,2023,268547.59,5,14134.08,1,3,333,100.0,True,Deep Tail
0000014272,Southern Chemicals Industries,IND-0000014272,2023,257291.13,1,85763.71,1,1,334,100.0,True,Deep Tail
0000014087,Amar Industrial,IND-0000014087,2023,246477.16,2,61619.29,1,2,335,100.0,True,Deep Tail
0000014057,Northern Electricals India Pvt Ltd,GRP-011,2023,237938.26,3,19828.19,1,3,336,100.0,True,Deep Tail
0000013511,United Instruments & Sons,IND-0000013511,2023,211549.13,1,52887.28,1,1,337,100.0,True,Deep Tail
0000015075,Techno Engineering Ltd,IND-0000015075,2023,200041.36,3,25005.17,1,2,338,100.0,True,Deep Tail
0000014898,Krishna Agencies & Co,GRP-015,2023,174257.8,2,24893.97,1,2,339,100.0,True,Deep Tail
0000013520,Indo Minerals Pvt Ltd,GRP-007,2023,166809.06,2,27801.51,1,1,340,100.0,True,Deep Tail
0000013523,Eastern Automation Pvt Ltd,IND-0000013523,2023,150942.97,1,50314.32,1,1,341,100.0,True,Deep Tail
0000014312,Universal Alloys,IND-0000014312,2023,150801.53,3,13709.23,1,3,342,100.0,True,Deep Tail
0000013960,Universal Engineering Pvt Ltd,IND-0000013960,2023,140516.67,2,20073.81,1,1,343,100.0,True,Deep Tail
0000014167,Super Engineering,IND-0000014167,2023,126519.23,1,21086.54,1,1,344,100.0,True,Deep Tail
0000014520,Sai Minerals India Pvt Ltd,IND-0000014520,2023,125341.36,1,25068.27,1,1,345,100.0,True,Deep Tail
0000013720,Continental Electricals India Pvt Ltd,IND-0000013720,2023,115154.06,1,23030.81,1,1,346,100.0,True,Deep Tail
0000014844,Northern Chemicals,IND-0000014844,2023,100000.23,1,100000.23,1,1,347,100.0,True,Deep Tail
0000014027,Modern Systems Pvt Ltd,IND-0000014027,2023,98200.43,4,8183.37,1,3,348,100.0,True,Deep Tail
0000014869,Hindustan Engineering & Co,IND-0000014869,2023,63847.7,2,15961.92,1,2,349,100.0,True,Deep Tail
0000012511,Gujarat Fluorochemicals,IND-0000012511,2023,51413.3,1,10282.66,1,1,350,100.0,True,Deep Tail
0000013335,Super Equipments Ltd,IND-0000013335,2023,49629.94,1,9925.99,1,1,351,100.0,True,Deep Tail
0000013396,Standard Fabricators,IND-0000013396,2023,41594.66,1,6932.44,1,1,352,100.0,True,Deep Tail
0000014337,Ashok Equipments India Pvt Ltd,IND-0000014337,2023,20516.47,1,5129.12,1,1,353,100.0,True,Deep Tail
0000014974,Ashok Minerals Ltd,IND-0000014974,2023,14904.68,1,14904.68,1,1,354,100.0,True,Deep Tail
0000013867,Global Industrial,IND-0000013867,2024,6669782861.98,13,141910273.66,1,2,1,7.77,False,Strategic
0000012871,Prime Chemicals Pvt Ltd,IND-0000012871,2024,4638710977.74,14,98695978.25,1,2,2,13.17,False,Strategic
0000013682,Balaji Automation Pvt Ltd,IND-0000013682,2024,4210094854.11,11,113786347.41,1,2,3,18.07,False,Strategic
0000014721,Precision Systems,IND-0000014721,2024,3396568659.53,7,102926323.02,1,1,4,22.02,False,Managed
0000012470,Weir Minerals Netherlands,IND-0000012470,2024,2929409376.12,22,39586613.19,2,6,5,25.43,False,Managed
0000014652,Prime Marketing,GRP-013,2024,2163216494.5,30,19314432.99,5,4,6,27.95,False,Managed
0000014901,Amar Agencies Pvt Ltd,IND-0000014901,2024,2105358330.6,38,17544652.76,2,7,7,30.4,False,Managed
0000015001,National Agencies,IND-0000015001,2024,2047898506.12,9,58511385.89,1,2,8,32.79,False,Managed
0000014585,Techno Bearings & Sons,IND-0000014585,2024,2033215821.36,10,67773860.71,1,1,9,35.15,False,Managed
0000013501,Sri Marketing,IND-0000013501,2024,1701453768.03,30,16518968.62,1,3,10,37.14,False,Managed
0000014061,Eastern Metals & Sons,IND-0000014061,2024,1315673757.84,4,77392573.99,1,2,11,38.67,False,Managed
0000013109,Northern Corporation Corporation,IND-0000013109,2024,1268622307.6,30,11226746.08,1,3,12,40.14,False,Managed
0000014242,Laxmi Industrial Ltd,IND-0000014242,2024,1233842175.52,19,23280041.05,1,4,13,41.58,False,Managed
0000012506,Grasim Industries Ltd,IND-0000012506,2024,1189036758.89,15,22434655.83,1,2,14,42.97,False,Managed
0000014740,Standard Traders,GRP-014,2024,1113277232.4,30,9939975.29,3,7,15,44.26,False,Managed
0000012390,ABB Power Products India,ABB GROUP,2024,962808921.96,23,13189163.31,1,6,16,45.38,False,Managed
0000014140,Standard Bearings,IND-0000014140,2024,949590177.27,9,33913934.9,3,4,17,46.49,False,Managed
0000012527,Voltas Ltd,IND-0000012527,2024,919124557.05,19,13926129.65,1,3,18,47.56,False,Managed
0000013709,Super Systems Pvt Ltd,GRP-008,2024,891809139.98,18,11734330.79,3,5,19,48.6,False,Managed
0000014957,Maa Marketing,IND-0000014957,2024,829258358.67,9,31894552.26,1,3,20,49.56,False,Managed
0000014331,Krishna Enterprises & Co,IND-0000014331,2024,809771698.02,15,13274945.87,1,4,21,50.5,False,Monitored
0000014488,Prime Traders India Pvt Ltd,IND-0000014488,2024,805929731.74,8,23703815.64,1,2,22,51.44,False,Monitored
0000014942,Rajesh Alloys & Sons,IND-0000014942,2024,781210826.86,44,5278451.53,4,5,23,52.35,False,Monitored
0000013186,Maa Bearings,GRP-004,2024,772307511.83,42,5516482.23,5,7,24,53.25,False,Monitored
0000012348,Tata Steel BSL Ltd,TATA GROUP,2024,769846956.39,66,3483470.39,5,6,25,54.15,False,Monitored
0000013342,Hindustan Packaging,IND-0000013342,2024,759038826.91,25,9487985.34,1,3,26,55.03,False,Monitored
0000013481,Prime Industrial,IND-0000013481,2024,695971881.09,42,4349824.26,3,7,27,55.84,False,Monitored
0000012488,Bharat Petroleum Corp Ltd,IND-0000012488,2024,678453338.49,14,15076740.86,1,3,28,56.63,False,Monitored
0000013741,Reliable Bearings,IND-0000013741,2024,653557671.33,10,22536471.43,2,5,29,57.39,False,Monitored
0000013382,Ganga Polymers Corporation,IND-0000013382,2024,599532890.89,10,16203591.65,1,2,30,58.09,False,Monitored
0000012435,Epiroc Mining India,ATLAS COPCO,2024,590742723.44,11,16409520.1,2,3,31,58.78,False,Monitored
0000013637,Deccan Engineering,IND-0000013637,2024,581051368.68,12,17607617.23,1,2,32,59.46,False,Monitored
0000013717,United Polymers & Co,IND-0000013717,2024,579344294.45,43,4355972.14,1,6,33,60.13,False,Monitored
0000014885,Universal Refractories Pvt Ltd,IND-0000014885,2024,564243202.97,33,4587343.11,1,6,34,60.79,False,Monitored
0000014051,Om Instruments India Pvt Ltd,IND-0000014051,2024,545057707.3,10,13626442.68,1,5,35,61.42,False,Monitored
0000013550,Sai Engineering & Sons,IND-0000013550,2024,539222776.3,19,8839717.64,1,6,36,62.05,False,Monitored
0000014246,Sri Agencies,IND-0000014246,2024,526024084.93,6,26301204.25,1,2,37,62.66,False,Monitored
0000014186,Northern Hydraulics,IND-0000014186,2024,524790778.06,47,3105270.88,2,4,38,63.27,False,Monitored
0000015057,Krishna Automation,GRP-016,2024,519693501.38,27,5905607.97,3,5,39,63.88,False,Monitored
0000013951,United Metals Ltd,IND-0000013951,2024,508431425.2,5,25421571.26,1,3,40,64.47,False,Monitored
0000014208,Bharat Refractories India Pvt Ltd,IND-0000014208,2024,495694919.11,25,5387988.25,2,5,41,65.05,False,Monitored
0000013544,Om Marketing,IND-0000013544,2024,495271157.62,14,10766764.3,1,3,42,65.62,False,Monitored
0000013047,Bharat Lubricants Pvt Ltd,GRP-003,2024,482256901.96,36,3681350.4,3,7,43,66.18,False,Monitored
0000014406,Standard Lubricants Pvt Ltd,IND-0000014406,2024,457238102.11,14,10633444.24,1,1,44,66.72,False,Monitored
0000014494,Vijay Instruments Ltd,IND-0000014494,2024,445079833.28,18,8559227.56,2,6,45,67.24,False,Monitored
0000013285,Sri Metals,IND-0000013285,2024,433887203.88,7,16687969.38,2,4,46,67.74,False,Monitored
0000013646,Ganga Agencies,IND-0000013646,2024,418619679.96,25,4360621.67,2,7,47,68.23,False,Monitored
0000014303,Balaji Automation,IND-0000014303,2024,417406333.23,14,8880985.81,2,5,48,68.71,False,Monitored
0000013685,Reliable Fabricators Ltd,GRP-008,2024,414253522.04,23,6276568.52,4,7,49,69.2,False,Monitored
0000013615,Shree Steel,GRP-008,2024,407298420.2,19,7542563.34,3,7,50,69.67,False,Monitored
0000013456,Amar Marketing Pvt Ltd,IND-0000013456,2024,404296725.46,36,3286965.25,2,7,51,70.14,False,Monitored
0000013031,Vijay Enterprises & Co,IND-0000013031,2024,404218503.68,22,5116689.92,2,5,52,70.61,False,Monitored
0000013395,Northern Corporation,IND-0000013395,2024,401973298.9,14,8039465.98,2,3,53,71.08,False,Monitored
0000013131,Deccan Packaging Industries,GRP-004,2024,401187325.03,50,2346124.71,3,7,54,71.55,False,Monitored
0000012852,New Safety India Pvt Ltd,IND-0000012852,2024,396047680.92,21,4714853.34,3,6,55,72.01,False,Monitored
0000013995,Universal Fabricators Pvt Ltd,IND-0000013995,2024,394709933.67,18,6924735.68,3,7,56,72.47,False,Monitored
0000012401,Thermax Chemicals,THERMAX GROUP,2024,392539411.11,4,26169294.07,1,4,57,72.92,False,Monitored
0000012838,Global Electricals,IND-0000012838,2024,388431433.82,12,9248367.47,1,1,58,73.38,False,Monitored
0000013492,Amar Alloys,GRP-007,2024,384562286.44,27,3884467.54,2,5,59,73.82,False,Monitored
0000013670,Modern Safety Ltd,IND-0000013670,2024,375329246.0,30,3263732.57,2,7,60,74.26,False,Monitored
0000015105,Northern Agencies & Co,IND-0000015105,2024,348541950.91,7,15153997.87,1,2,61,74.67,False,Monitored
0000012479,BASF SE,IND-0000012479,2024,346675370.02,2,43334421.25,2,2,62,75.07,False,Monitored
0000013793,Western Rubber & Sons,IND-0000013793,2024,345581562.62,13,6399658.57,1,2,63,75.47,False,Monitored
0000014856,Prime Minerals Pvt Ltd,IND-0000014856,2024,341904102.99,19,5427049.25,1,3,64,75.87,False,Monitored
0000013965,Sri Safety,IND-0000013965,2024,340008883.71,21,4722345.61,1,1,65,76.27,False,Monitored
0000014642,National Packaging,IND-0000014642,2024,326020000.49,21,4234025.98,2,4,66,76.65,False,Monitored
0000012354,Tata Bearings,TATA GROUP,2024,323788004.54,35,2632422.8,6,7,67,77.02,False,Monitored
0000014079,Northern Lubricants & Co,IND-0000014079,2024,322276231.58,3,18957425.39,1,1,68,77.4,False,Monitored
0000014883,Rajesh Hydraulics,GRP-015,2024,318905671.42,8,16784509.02,3,4,69,77.77,False,Monitored
0000014677,National Alloys Corporation,IND-0000014677,2024,318649749.35,21,4033541.13,3,6,70,78.14,False,Monitored
0000012345,Tata Steel Ltd,TATA GROUP,2024,317712012.3,39,2118080.08,5,7,71,78.51,False,Monitored
0000012914,Amar Steel & Co,IND-0000012914,2024,303128787.56,13,8192669.93,2,5,72,78.86,False,Monitored
0000014655,Krishna Agencies & Sons,GRP-013,2024,302257124.08,33,2934535.19,4,5,73,79.22,False,Monitored
0000014699,Precision Minerals Pvt Ltd,IND-0000014699,2024,300600579.3,35,2348442.03,3,4,74,79.57,False,Monitored
0000012369,L&T Valves Ltd,L&T GROUP,2024,298946867.99,15,5435397.6,2,6,75,79.91,False,Monitored
0000014672,Ganesh Alloys,IND-0000014672,2024,292576043.46,37,2151294.44,2,7,76,80.25,True,Tail
0000014516,Om Fabricators Industries,IND-0000014516,2024,291423583.17,24,3688906.12,2,4,77,80.59,True,Tail
0000014410,Rajesh Engineering & Co,IND-0000014410,2024,288724037.63,37,2426252.42,2,7,78,80.93,True,Tail
0000014194,Ashok Hydraulics,IND-0000014194,2024,287975979.72,18,4113942.57,1,5,79,81.27,True,Tail
0000013082,Amar Agencies,IND-0000013082,2024,282964558.45,13,6288101.3,2,6,80,81.59,True,Tail
0000014045,Continental Electricals & Sons,IND-0000014045,2024,277340919.73,12,6029150.43,1,2,81,81.92,True,Tail
0000014333,Prime Fabricators & Sons,IND-0000014333,2024,275583563.55,14,5199689.88,2,5,82,82.24,True,Tail
0000012421,Kirloskar Brothers Ltd,KIRLOSKAR GROUP,2024,272803998.4,16,7179052.59,3,4,83,82.56,True,Tail
0000014418,Ashok Instruments & Co,IND-0000014418,2024,269505953.51,27,3062567.65,2,7,84,82.87,True,Tail
0000012408,Saint-Gobain India,SAINT-GOBAIN,2024,259272352.09,13,5516433.02,1,3,85,83.17,True,Tail
0000014022,Universal Systems Pvt Ltd,IND-0000014022,2024,247795677.35,16,4765301.49,1,7,86,83.46,True,Tail
0000014054,Shree Automation,IND-0000014054,2024,247403692.56,3,22491244.78,2,3,87,83.75,True,Tail
0000013415,Sai Engineering,IND-0000013415,2024,244189779.81,14,4210168.62,1,5,88,84.03,True,Tail
0000014138,Sai Agencies Industries,IND-0000014138,2024,235636186.57,38,1870128.46,2,7,89,84.31,True,Tail
0000012832,United Industrial & Co,IND-0000012832,2024,233756828.61,10,6678766.53,1,3,90,84.58,True,Tail
0000014529,Eastern Steel Industries,IND-0000014529,2024,222536619.92,7,10115300.91,1,5,91,84.84,True,Tail
0000014454,Prime Systems Ltd,IND-0000014454,2024,217779582.94,2,31111368.99,1,1,92,85.09,True,Tail
0000012579,Yokogawa India Ltd,IND-0000012579,2024,216019632.38,6,10286649.16,1,2,93,85.34,True,Tail
0000012826,National Rubber & Co,GRP-001,2024,209928074.83,22,2469742.06,4,6,94,85.59,True,Tail
0000013726,Amar Corporation,IND-0000013726,2024,206838895.88,12,5044851.12,1,3,95,85.83,True,Tail
0000014111,Vijay Polymers & Co,IND-0000014111,2024,198696181.74,14,4319482.21,2,5,96,86.06,True,Tail
0000013336,National Automation Industries,GRP-006,2024,196494733.18,34,1679442.16,7,7,97,86.29,True,Tail
0000012556,Tech Mahindra Ltd,IND-0000012556,2024,190186379.78,9,8268973.03,1,4,98,86.51,True,Tail
0000013631,Ganesh Marketing Ltd,IND-0000013631,2024,185489563.08,13,4215671.89,1,4,99,86.73,True,Tail
0000012646,Sai Traders Industries,IND-0000012646,2024,184675073.47,14,3484435.35,1,5,100,86.94,True,Tail
0000014527,Bharat Equipments Pvt Ltd,GRP-012,2024,181804195.68,44,1122248.12,4,6,101,87.15,True,Tail
0000013428,Modern Hydraulics Ltd,IND-0000013428,2024,181205051.84,12,3294637.31,1,4,102,87.36,True,Tail
0000013527,Universal Traders,IND-0000013527,2024,180309556.83,11,5303222.26,2,6,103,87.57,True,Tail
0000013598,Continental Enterprises,IND-0000013598,2024,179839901.7,4,10578817.75,1,3,104,87.78,True,Tail
0000012979,Hindustan Agencies Pvt Ltd,GRP-003,2024,176765557.61,11,5198986.99,3,4,105,87.99,True,Tail
0000014806,Indo Enterprises & Co,IND-0000014806,2024,170770656.62,11,4269266.42,1,3,106,88.19,True,Tail
0000013698,Reliable Electricals,IND-0000013698,2024,161222786.57,26,2040794.77,1,6,107,88.38,True,Tail
0000015006,Prime Packaging & Sons,GRP-015,2024,161101007.88,11,4602885.94,2,5,108,88.56,True,Tail
0000014286,Sri Enterprises,IND-0000014286,2024,159311491.63,22,2308862.2,1,6,109,88.75,True,Tail
0000014163,Om Refractories India Pvt Ltd,IND-0000014163,2024,158559949.34,6,7207270.42,1,3,110,88.93,True,Tail
0000012364,L&T Construction,L&T GROUP,2024,154848124.18,8,5339590.49,2,5,111,89.11,True,Tail
0000012666,Ganga Packaging Corporation,IND-0000012666,2024,152182755.84,9,3902121.94,1,3,112,89.29,True,Tail
0000013405,Ashok Bearings Corporation,GRP-006,2024,151929228.94,35,1287535.84,4,7,113,89.47,True,Tail
0000014948,Rajesh Electricals,IND-0000014948,2024,151604036.38,29,1562928.21,2,7,114,89.64,True,Tail
0000012543,Bharat Heavy Electricals Ltd,IND-0000012543,2024,151459472.92,1,75729736.46,1,1,115,89.82,True,Tail
0000013142,Reliable Engineering,IND-0000013142,2024,150707502.01,6,5796442.39,1,3,116,90.0,True,Tail
0000015095,Standard Steel & Sons,IND-0000015095,2024,150471501.15,16,2893682.71,1,7,117,90.17,True,Tail
0000013318,Prime Marketing & Sons,IND-0000013318,2024,148416173.62,4,6746189.71,1,3,118,90.34,True,Tail
0000013972,Southern Industrial & Sons,IND-0000013972,2024,144988025.83,14,3020583.87,1,4,119,90.51,True,Tail
0000013645,Prime Systems Pvt Ltd,GRP-008,2024,144354320.77,15,2291338.42,3,5,120,90.68,True,Tail
